looking for LSL streams...
success to: NIC (type: Markers)
sample: 0.0 Hz
canaux: 1
success to: NIC (type: EEG)
sample: 500.0 Hz
canaux: 20
success to: NIC (type: Quality)
sample: 1.0 Hz
canaux: 20
success to: NIC (type: Accelerometer)
sample: 100.0 Hz
canaux: 3
[NIC] [EEG] [EEG-20ch] Time: 1062208.969 | EEG: ['-4920.63', '-5948.12', '-5715.56', '-4551.79', '-18830.06', '-18775.56', '-10863.97', '-18630.46', '-5592.54', '-5721.52', '-5974.15', '-5560.30', '-16337.35', '-18756.49', '-12941.31', '-10139.28', '-7694.91', '-8143.28', '-7980.87', '-13775.73']
[NIC] [Accelerometer] [3ch] Time: 1062208.969 | Marker: ['225.00', '-304.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062208.971 | EEG: ['-4910.42', '-5937.91', '-5705.31', '-4542.40', '-18827.01', '-18772.56', '-10855.29', '-18627.84', '-5582.09', '-5711.65', '-5963.61', '-5550.72', '-16327.24', '-18754.68', '-12930.82', '-10129.26', '-7685.04', '-8132.94', '-7971.05', '-13764.91']
[NIC] [EEG] [EEG-20ch] Time: 1062208.973 | EEG: ['-4907.61', '-5932.62', '-5701.78', '-4538.11', '-18825.39', '-18771.51', '-10850.76', '-18626.26', '-5577.95', '-5708.03', '-5959.61', '-5546.48', '-16322.42', '-18753.10', '-12928.11', '-10125.07', '-7680.75', '-8129.02', '-7966.19', '-13761.38']
[NIC] [EEG] [EEG-20ch] Time: 1062208.975 | EEG: ['-4875.52', '-5900.38', '-5669.79', '-4506.02', '-18816.90', '-18762.59', '-10818.10', '-18615.58', '-5545.66', '-5676.13', '-5927.80', '-5514.48', '-16290.14', '-18744.09', '-12894.82', '-10092.88', '-7649.95', '-8096.65', '-7933.47', '-13728.19']
[NIC] [EEG] [EEG-20ch] Time: 1062208.977 | EEG: ['-4882.72', '-5908.30', '-5676.94', '-4513.98', '-18819.05', '-18764.74', '-10826.88', '-18617.73', '-5553.53', '-5684.52', '-5935.77', '-5522.54', '-16298.49', '-18746.04', '-12902.74', '-10101.03', '-7656.53', '-8104.66', '-7941.77', '-13736.68']
[NIC] [Accelerometer] [3ch] Time: 1062208.977 | Marker: ['225.00', '-304.00', '9365.00']
[NIC] [EEG] [EEG-20ch] Time: 1062208.979 | EEG: ['-4862.83', '-5888.94', '-5656.77', '-4493.48', '-18813.18', '-18758.78', '-10806.66', '-18610.48', '-5534.55', '-5665.40', '-5915.45', '-5501.84', '-16277.55', '-18740.70', '-12882.71', '-10081.24', '-7636.50', '-8084.35', '-7922.89', '-13717.99']
[NIC] [EEG] [EEG-20ch] Time: 1062208.981 | EEG: ['-4882.86', '-5908.68', '-5678.13', '-4514.84', '-18818.95', '-18764.36', '-10826.92', '-18615.91', '-5553.39', '-5684.76', '-5935.43', '-5522.20', '-16297.58', '-18746.52', '-12903.17', '-10100.89', '-7656.67', '-8104.66', '-7942.63', '-13738.68']
[NIC] [EEG] [EEG-20ch] Time: 1062208.983 | EEG: ['-4892.30', '-5917.88', '-5687.43', '-4523.09', '-18821.43', '-18767.17', '-10836.75', '-18620.45', '-5563.02', '-5693.96', '-5945.25', '-5531.50', '-16306.93', '-18748.90', '-12911.42', '-10109.42', '-7664.40', '-8113.48', '-7951.35', '-13747.69']
[NIC] [EEG] [EEG-20ch] Time: 1062208.985 | EEG: ['-4906.70', '-5931.19', '-5700.40', '-4535.39', '-18825.15', '-18770.55', '-10849.86', '-18625.36', '-5575.99', '-5706.64', '-5958.37', '-5543.57', '-16321.52', '-18752.48', '-12925.48', '-10123.11', '-7677.89', '-8126.12', '-7963.94', '-13759.28']
[NIC] [Accelerometer] [3ch] Time: 1062208.987 | Marker: ['225.00', '-304.00', '9365.00']
[NIC] [EEG] [EEG-20ch] Time: 1062208.987 | EEG: ['-4891.21', '-5915.45', '-5685.28', '-4520.85', '-18820.67', '-18765.93', '-10834.22', '-18620.83', '-5560.30', '-5691.15', '-5942.68', '-5529.31', '-16305.21', '-18748.38', '-12909.27', '-10109.00', '-7662.87', '-8112.15', '-7949.16', '-13743.88']
[NIC] [EEG] [EEG-20ch] Time: 1062208.989 | EEG: ['-4924.92', '-5949.83', '-5719.71', '-4554.94', '-18830.59', '-18776.28', '-10868.17', '-18632.03', '-5595.40', '-5725.77', '-5977.20', '-5563.50', '-16339.68', '-18757.87', '-12943.32', '-10143.23', '-7698.20', '-8145.86', '-7983.45', '-13779.12']
[NIC] [EEG] [EEG-20ch] Time: 1062208.991 | EEG: ['-4916.38', '-5941.58', '-5709.55', '-4545.93', '-18828.63', '-18774.18', '-10859.82', '-18629.84', '-5587.53', '-5716.32', '-5968.14', '-5554.58', '-16330.53', '-18755.25', '-12935.12', '-10133.22', '-7688.95', '-8137.99', '-7974.34', '-13769.58']
[NIC] [EEG] [EEG-20ch] Time: 1062208.993 | EEG: ['-4904.70', '-5928.90', '-5698.40', '-4534.67', '-18825.25', '-18771.03', '-10847.19', '-18625.69', '-5575.32', '-5704.07', '-5956.12', '-5543.52', '-16319.61', '-18751.91', '-12923.77', '-10120.92', '-7676.41', '-8124.54', '-7962.27', '-13756.71']
[NIC] [EEG] [EEG-20ch] Time: 1062208.995 | EEG: ['-4902.08', '-5926.99', '-5695.10', '-4531.72', '-18823.62', '-18769.79', '-10844.61', '-18624.55', '-5572.03', '-5703.07', '-5953.17', '-5541.85', '-16316.80', '-18751.53', '-12920.33', '-10118.34', '-7674.31', '-8121.78', '-7959.22', '-13753.75']
[NIC] [EEG] [EEG-20ch] Time: 1062208.997 | EEG: ['-4908.47', '-5932.62', '-5700.83', '-4535.87', '-18825.58', '-18771.46', '-10850.72', '-18626.50', '-5576.90', '-5707.93', '-5959.23', '-5546.52', '-16321.52', '-18752.53', '-12925.43', '-10124.78', '-7679.99', '-8127.17', '-7964.90', '-13760.19']
[NIC] [Accelerometer] [3ch] Time: 1062208.997 | Marker: ['264.00', '-343.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062208.999 | EEG: ['-4880.86', '-5905.53', '-5674.65', '-4509.16', '-18818.09', '-18763.59', '-10824.39', '-18618.30', '-5549.77', '-5680.51', '-5932.14', '-5518.67', '-16294.34', '-18745.19', '-12898.49', '-10098.03', '-7653.00', '-8101.27', '-7938.48', '-13734.06']
[NIC] [EEG] [EEG-20ch] Time: 1062209.001 | EEG: ['-4887.25', '-5912.11', '-5680.85', '-4517.37', '-18819.76', '-18765.45', '-10829.97', '-18619.44', '-5557.35', '-5687.29', '-5939.58', '-5525.11', '-16300.87', '-18747.14', '-12905.36', '-10105.61', '-7660.10', '-8107.95', '-7944.77', '-13741.78']
[NIC] [EEG] [EEG-20ch] Time: 1062209.003 | EEG: ['-4878.62', '-5904.15', '-5672.55', '-4508.59', '-18817.00', '-18763.12', '-10821.15', '-18616.87', '-5548.10', '-5678.18', '-5931.66', '-5516.86', '-16292.19', '-18744.57', '-12896.97', '-10096.60', '-7651.09', '-8099.60', '-7936.81', '-13733.72']
[NIC] [EEG] [EEG-20ch] Time: 1062209.005 | EEG: ['-4900.74', '-5925.32', '-5693.72', '-4530.38', '-18823.48', '-18769.17', '-10843.04', '-18623.16', '-5569.12', '-5699.54', '-5951.98', '-5538.70', '-16313.70', '-18750.91', '-12919.14', '-10116.86', '-7673.55', '-8120.87', '-7958.51', '-13754.80']
[NIC] [EEG] [EEG-20ch] Time: 1062209.007 | EEG: ['-4885.48', '-5909.73', '-5679.42', '-4515.70', '-18819.71', '-18764.36', '-10828.78', '-18619.21', '-5554.82', '-5685.04', '-5937.58', '-5524.21', '-16298.68', '-18746.90', '-12903.79', '-10101.89', '-7659.29', '-8105.99', '-7944.30', '-13739.68']
[NIC] [Accelerometer] [3ch] Time: 1062209.007 | Marker: ['264.00', '-343.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062209.009 | EEG: ['-4892.30', '-5916.79', '-5686.09', '-4521.99', '-18821.57', '-18766.60', '-10835.93', '-18620.78', '-5561.92', '-5691.72', '-5944.68', '-5529.98', '-16307.07', '-18748.95', '-12910.42', '-10109.62', '-7664.97', '-8112.38', '-7950.59', '-13745.93']
[NIC] [EEG] [EEG-20ch] Time: 1062209.011 | EEG: ['-4891.11', '-5915.26', '-5684.42', '-4520.70', '-18821.57', '-18766.26', '-10834.08', '-18621.06', '-5561.54', '-5691.00', '-5943.87', '-5527.93', '-16306.12', '-18748.24', '-12910.42', '-10108.00', '-7664.01', '-8111.48', '-7949.26', '-13743.40']
[NIC] [EEG] [EEG-20ch] Time: 1062209.013 | EEG: ['-4915.29', '-5938.77', '-5709.22', '-4544.83', '-18828.15', '-18773.41', '-10857.77', '-18628.17', '-5585.19', '-5715.66', '-5968.09', '-5552.53', '-16330.77', '-18755.06', '-12933.25', '-10131.41', '-7687.33', '-8135.37', '-7973.05', '-13766.38']
[NIC] [EEG] [EEG-20ch] Time: 1062209.015 | EEG: ['-4893.59', '-5918.12', '-5686.71', '-4523.04', '-18821.57', '-18766.69', '-10836.12', '-18621.97', '-5562.35', '-5693.39', '-5945.44', '-5530.88', '-16307.45', '-18749.33', '-12911.37', '-10110.71', '-7665.21', '-8113.58', '-7950.45', '-13744.55']
[NIC] [Accelerometer] [3ch] Time: 1062209.017 | Marker: ['186.00', '-225.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062209.017 | EEG: ['-4908.75', '-5932.76', '-5700.92', '-4537.44', '-18825.87', '-18770.60', '-10851.19', '-18626.26', '-5577.04', '-5708.17', '-5960.13', '-5545.81', '-16321.99', '-18753.15', '-12926.48', '-10125.26', '-7681.08', '-8129.22', '-7966.28', '-13759.71']
[NIC] [EEG] [EEG-20ch] Time: 1062209.019 | EEG: ['-4883.86', '-5907.63', '-5676.08', '-4512.36', '-18818.67', '-18763.69', '-10825.87', '-18618.20', '-5552.72', '-5682.71', '-5935.15', '-5521.35', '-16296.15', '-18746.23', '-12900.74', '-10099.84', '-7655.43', '-8103.61', '-7940.44', '-13735.58']
[NIC] [EEG] [EEG-20ch] Time: 1062209.021 | EEG: ['-4878.85', '-5903.29', '-5671.83', '-4508.11', '-18817.38', '-18763.16', '-10821.96', '-18616.58', '-5548.14', '-5678.89', '-5930.38', '-5517.24', '-16292.10', '-18744.76', '-12896.68', '-10096.17', '-7651.42', '-8099.65', '-7936.19', '-13732.82']
[NIC] [EEG] [EEG-20ch] Time: 1062209.023 | EEG: ['-4876.90', '-5901.77', '-5670.02', '-4505.73', '-18816.66', '-18762.78', '-10820.25', '-18615.34', '-5546.24', '-5677.18', '-5929.09', '-5514.67', '-16289.90', '-18744.09', '-12894.92', '-10094.50', '-7649.42', '-8097.98', '-7934.90', '-13730.24']
[NIC] [EEG] [EEG-20ch] Time: 1062209.025 | EEG: ['-4903.94', '-5928.66', '-5697.54', '-4532.91', '-18824.29', '-18770.08', '-10847.09', '-18623.73', '-5573.32', '-5704.40', '-5957.46', '-5541.90', '-16318.28', '-18752.05', '-12923.48', '-10121.92', '-7676.94', '-8125.73', '-7962.85', '-13757.85']
[NIC] [Accelerometer] [3ch] Time: 1062209.027 | Marker: ['264.00', '-264.00', '9404.00']
[NIC] [EEG] [EEG-20ch] Time: 1062209.027 | EEG: ['-4900.27', '-5924.32', '-5693.96', '-4529.19', '-18823.24', '-18768.60', '-10842.28', '-18623.21', '-5569.55', '-5699.73', '-5953.31', '-5538.65', '-16315.18', '-18751.24', '-12919.05', '-10116.53', '-7672.36', '-8121.44', '-7959.18', '-13753.18']
[NIC] [EEG] [EEG-20ch] Time: 1062209.029 | EEG: ['-4920.77', '-5944.78', '-5713.75', '-4549.31', '-18829.20', '-18774.65', '-10862.64', '-18630.70', '-5589.68', '-5719.95', '-5972.48', '-5559.44', '-16335.30', '-18757.20', '-12939.03', '-10136.89', '-7692.62', '-8141.95', '-7979.35', '-13773.78']
[NIC] [EEG] [EEG-20ch] Time: 1062209.031 | EEG: ['-4913.90', '-5938.15', '-5708.17', '-4543.02', '-18828.11', '-18772.75', '-10857.34', '-18628.88', '-5583.38', '-5714.51', '-5965.57', '-5552.82', '-16328.48', '-18755.01', '-12933.21', '-10130.74', '-7687.23', '-8134.75', '-7972.10', '-13767.29']
[NIC] [Accelerometer] [3ch] Time: 1062209.035 | Marker: ['264.00', '-304.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062209.033 | EEG: ['-4916.91', '-5941.73', '-5712.03', '-4546.69', '-18828.68', '-18773.99', '-10860.01', '-18629.84', '-5586.24', '-5718.71', '-5968.52', '-5556.68', '-16332.63', '-18756.44', '-12935.83', '-10133.79', '-7689.29', '-8137.08', '-7975.29', '-13770.20']
[NIC] [EEG] [EEG-20ch] Time: 1062209.035 | EEG: ['-4900.03', '-5924.08', '-5692.10', '-4528.09', '-18822.96', '-18768.41', '-10842.09', '-18624.02', '-5567.27', '-5700.35', '-5950.88', '-5537.75', '-16313.55', '-18750.86', '-12916.90', '-10115.67', '-7670.26', '-8118.82', '-7956.60', '-13752.03']
[NIC] [EEG] [EEG-20ch] Time: 1062209.037 | EEG: ['-4894.69', '-5920.46', '-5688.62', '-4524.85', '-18821.96', '-18767.93', '-10839.08', '-18622.26', '-5564.50', '-5695.77', '-5947.73', '-5534.41', '-16309.83', '-18749.76', '-12914.47', '-10111.95', '-7667.30', '-8116.10', '-7953.41', '-13747.55']
[NIC] [EEG] [EEG-20ch] Time: 1062209.039 | EEG: ['-4864.31', '-5890.08', '-5659.91', '-4495.91', '-18813.18', '-18759.49', '-10809.09', '-18612.58', '-5535.32', '-5665.83', '-5918.17', '-5505.61', '-16280.27', '-18741.66', '-12885.00', '-10082.82', '-7638.17', '-8087.54', '-7924.75', '-13718.32']
[NIC] [EEG] [EEG-20ch] Time: 1062209.041 | EEG: ['-4872.66', '-5898.00', '-5667.26', '-4503.82', '-18815.85', '-18761.45', '-10816.38', '-18614.29', '-5542.37', '-5673.84', '-5925.04', '-5512.10', '-16287.52', '-18744.09', '-12892.72', '-10089.88', '-7645.37', '-8095.36', '-7931.76', '-13726.24']
[NIC] [EEG] [EEG-20ch] Time: 1062209.043 | EEG: ['-4864.45', '-5888.99', '-5657.48', '-4493.76', '-18813.18', '-18758.73', '-10808.09', '-18610.57', '-5533.74', '-5664.54', '-5916.88', '-5502.56', '-16278.12', '-18740.99', '-12883.19', '-10081.86', '-7636.26', '-8086.06', '-7922.46', '-13717.46']
[NIC] [Accelerometer] [3ch] Time: 1062209.045 | Marker: ['225.00', '-304.00', '9365.00']
[NIC] [EEG] [EEG-20ch] Time: 1062209.045 | EEG: ['-4883.00', '-5907.68', '-5675.36', '-4511.69', '-18818.33', '-18763.97', '-10826.16', '-18616.06', '-5552.77', '-5683.14', '-5934.76', '-5521.25', '-16296.20', '-18746.04', '-12900.69', '-10098.89', '-7654.62', '-8103.99', '-7940.77', '-13735.39']
[NIC] [EEG] [EEG-20ch] Time: 1062209.047 | EEG: ['-4906.27', '-5931.42', '-5698.73', '-4535.25', '-18825.20', '-18770.65', '-10849.81', '-18624.88', '-5575.28', '-5706.21', '-5957.79', '-5545.43', '-16320.75', '-18752.43', '-12924.58', '-10122.73', '-7679.03', '-8127.26', '-7963.04', '-13760.00']
[NIC] [EEG] [EEG-20ch] Time: 1062209.049 | EEG: ['-4910.90', '-5936.96', '-5704.26', '-4541.21', '-18826.77', '-18772.65', '-10855.15', '-18628.03', '-5580.95', '-5711.84', '-5963.95', '-5551.05', '-16327.10', '-18753.96', '-12931.30', '-10128.12', '-7684.33', '-8132.89', '-7969.09', '-13765.29']
[NIC] [EEG] [EEG-20ch] Time: 1062209.051 | EEG: ['-4917.00', '-5942.68', '-5711.51', '-4548.60', '-18828.97', '-18774.70', '-10861.73', '-18630.03', '-5587.39', '-5717.94', '-5970.53', '-5556.58', '-16332.72', '-18756.39', '-12937.59', '-10135.13', '-7690.52', '-8139.23', '-7975.44', '-13770.15']
[NIC] [EEG] [EEG-20ch] Time: 1062209.053 | EEG: ['-4927.68', '-5953.03', '-5720.95', '-4557.85', '-18831.83', '-18776.89', '-10871.51', '-18632.75', '-5597.64', '-5727.96', '-5980.30', '-5565.98', '-16344.41', '-18759.06', '-12947.70', '-10145.24', '-7700.30', '-8148.58', '-7985.73', '-13780.40']
[NIC] [EEG] [EEG-20ch] Time: 1062209.055 | EEG: ['-4900.55', '-5925.18', '-5693.15', '-4530.14', '-18823.24', '-18768.93', '-10843.56', '-18624.88', '-5570.75', '-5700.21', '-5953.12', '-5539.27', '-16315.89', '-18751.05', '-12920.33', '-10118.68', '-7672.36', '-8121.49', '-7959.13', '-13753.46']
[NIC] [Accelerometer] [3ch] Time: 1062209.055 | Marker: ['225.00', '-304.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062209.057 | EEG: ['-4894.26', '-5918.46', '-5687.57', '-4524.09', '-18821.57', '-18767.31', '-10837.60', '-18622.59', '-5563.54', '-5694.53', '-5946.25', '-5532.79', '-16309.07', '-18749.19', '-12912.37', '-10112.57', '-7666.49', '-8115.29', '-7952.55', '-13746.93']
[NIC] [EEG] [EEG-20ch] Time: 1062209.059 | EEG: ['-4877.47', '-5902.58', '-5671.45', '-4507.64', '-18817.62', '-18762.78', '-10822.11', '-18617.20', '-5547.10', '-5678.70', '-5930.19', '-5516.05', '-16292.19', '-18744.52', '-12895.92', '-10095.36', '-7651.19', '-8099.60', '-7936.10', '-13730.91']
[NIC] [EEG] [EEG-20ch] Time: 1062209.061 | EEG: ['-4890.58', '-5914.45', '-5682.80', '-4520.13', '-18821.10', '-18766.02', '-10833.55', '-18620.59', '-5559.49', '-5690.86', '-5941.53', '-5528.64', '-16304.30', '-18748.05', '-12908.13', '-10106.99', '-7663.11', '-8111.91', '-7947.40', '-13742.78']
[NIC] [EEG] [EEG-20ch] Time: 1062209.063 | EEG: ['-4883.05', '-5906.44', '-5675.12', '-4512.64', '-18819.19', '-18764.12', '-10825.59', '-18617.92', '-5552.72', '-5683.42', '-5933.62', '-5522.39', '-16297.44', '-18745.66', '-12901.36', '-10099.94', '-7655.96', '-8103.37', '-7940.67', '-13736.11']
[NIC] [Accelerometer] [3ch] Time: 1062209.065 | Marker: ['225.00', '-225.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062209.065 | EEG: ['-4897.55', '-5922.13', '-5690.38', '-4527.90', '-18822.96', '-18768.22', '-10840.27', '-18622.49', '-5568.36', '-5697.73', '-5948.64', '-5537.03', '-16312.89', '-18750.38', '-12917.23', '-10115.48', '-7670.35', '-8118.01', '-7956.22', '-13751.08']
[NIC] [EEG] [EEG-20ch] Time: 1062209.067 | EEG: ['-4891.11', '-5915.40', '-5684.57', '-4521.32', '-18820.76', '-18766.50', '-10835.12', '-18621.06', '-5561.88', '-5690.67', '-5943.39', '-5530.36', '-16305.21', '-18748.38', '-12909.79', '-10109.00', '-7664.01', '-8112.48', '-7949.35', '-13745.45']
[NIC] [EEG] [EEG-20ch] Time: 1062209.069 | EEG: ['-4918.53', '-5943.39', '-5713.27', '-4548.88', '-18829.06', '-18774.46', '-10863.54', '-18630.03', '-5588.91', '-5719.61', '-5971.34', '-5557.25', '-16334.11', '-18756.68', '-12937.74', '-10137.03', '-7691.43', '-8140.47', '-7976.91', '-13771.96']
[NIC] [EEG] [EEG-20ch] Time: 1062209.071 | EEG: ['-4910.80', '-5936.10', '-5705.40', '-4540.83', '-18827.11', '-18772.37', '-10854.91', '-18627.98', '-5581.62', '-5712.03', '-5962.47', '-5549.72', '-16326.95', '-18754.34', '-12930.54', '-10128.21', '-7683.61', '-8132.74', '-7969.43', '-13763.05']
[NIC] [EEG] [EEG-20ch] Time: 1062209.073 | EEG: ['-4918.34', '-5943.39', '-5711.27', '-4548.17', '-18828.63', '-18774.37', '-10862.16', '-18629.89', '-5588.72', '-5719.14', '-5970.67', '-5558.68', '-16334.15', '-18756.11', '-12937.59', '-10135.70', '-7690.57', '-8138.99', '-7977.20', '-13771.49']
[NIC] [Accelerometer] [3ch] Time: 1062209.075 | Marker: ['225.00', '-304.00', '9286.00']
[NIC] [EEG] [EEG-20ch] Time: 1062209.075 | EEG: ['-4897.79', '-5922.13', '-5689.43', '-4525.52', '-18822.39', '-18767.88', '-10838.89', '-18623.31', '-5567.27', '-5697.11', '-5950.02', '-5536.79', '-16312.41', '-18750.10', '-12916.14', '-10114.53', '-7668.92', '-8116.58', '-7954.69', '-13748.50']
[NIC] [EEG] [EEG-20ch] Time: 1062209.077 | EEG: ['-4877.90', '-5902.96', '-5671.17', '-4506.87', '-18816.76', '-18762.21', '-10820.01', '-18616.34', '-5547.24', '-5678.03', '-5930.57', '-5516.96', '-16293.00', '-18744.85', '-12897.21', '-10095.17', '-7650.23', '-8097.79', '-7935.57', '-13729.43']
[NIC] [EEG] [EEG-20ch] Time: 1062209.079 | EEG: ['-4878.04', '-5903.77', '-5671.12', '-4508.92', '-18817.14', '-18762.16', '-10821.87', '-18615.72', '-5548.24', '-5678.99', '-5930.85', '-5516.91', '-16292.96', '-18744.90', '-12897.30', '-10095.69', '-7650.42', '-8099.32', '-7936.14', '-13731.00']
[NIC] [Accelerometer] [3ch] Time: 1062209.085 | Marker: ['225.00', '-264.00', '9286.00']
[NIC] [EEG] [EEG-20ch] Time: 1062209.081 | EEG: ['-4888.10', '-5912.69', '-5680.04', '-4518.22', '-18819.48', '-18765.21', '-10830.79', '-18618.16', '-5557.54', '-5687.90', '-5938.91', '-5525.06', '-16302.40', '-18747.24', '-12906.17', '-10104.61', '-7660.01', '-8108.90', '-7945.40', '-13741.49']
[NIC] [EEG] [EEG-20ch] Time: 1062209.083 | EEG: ['-4876.66', '-5902.39', '-5669.93', '-4506.59', '-18816.38', '-18762.02', '-10819.05', '-18614.63', '-5545.38', '-5676.56', '-5928.71', '-5515.10', '-16291.52', '-18743.37', '-12895.16', '-10093.88', '-7649.28', '-8097.79', '-7934.95', '-13729.91']
[NIC] [EEG] [EEG-20ch] Time: 1062209.085 | EEG: ['-4887.96', '-5912.45', '-5680.27', '-4517.03', '-18819.29', '-18765.07', '-10831.17', '-18619.02', '-5556.82', '-5688.57', '-5939.67', '-5526.73', '-16302.16', '-18746.57', '-12906.03', '-10105.13', '-7659.87', '-8108.23', '-7945.82', '-13740.49']
[NIC] [EEG] [EEG-20ch] Time: 1062209.087 | EEG: ['-4879.86', '-5904.01', '-5672.74', '-4509.59', '-18817.52', '-18762.92', '-10823.54', '-18616.87', '-5548.10', '-5679.94', '-5930.76', '-5518.39', '-16293.91', '-18744.76', '-12898.16', '-10096.98', '-7651.23', '-8099.32', '-7937.19', '-13732.62']
[NIC] [EEG] [EEG-20ch] Time: 1062209.089 | EEG: ['-4919.29', '-5944.11', '-5713.08', '-4549.36', '-18828.73', '-18774.37', '-10862.02', '-18629.51', '-5588.96', '-5719.38', '-5971.24', '-5558.01', '-16334.11', '-18756.49', '-12939.03', '-10136.56', '-7691.67', '-8138.47', '-7977.82', '-13772.54']
[NIC] [EEG] [EEG-20ch] Time: 1062209.091 | EEG: ['-4914.00', '-5938.82', '-5707.36', '-4543.45', '-18827.25', '-18772.94', '-10856.68', '-18629.03', '-5584.43', '-5713.99', '-5965.52', '-5552.53', '-16328.43', '-18754.82', '-12933.73', '-10131.60', '-7685.85', '-8133.75', '-7971.14', '-13766.24']
[NIC] [EEG] [EEG-20ch] Time: 1062209.093 | EEG: ['-4917.72', '-5942.87', '-5712.08', '-4547.45', '-18828.39', '-18774.27', '-10861.02', '-18629.89', '-5588.34', '-5718.61', '-5970.14', '-5556.58', '-16332.49', '-18755.96', '-12936.83', '-10135.70', '-7690.48', '-8138.47', '-7975.77', '-13770.06']
[NIC] [Accelerometer] [3ch] Time: 1062209.093 | Marker: ['264.00', '-304.00', '9286.00']
[NIC] [EEG] [EEG-20ch] Time: 1062209.095 | EEG: ['-4888.30', '-5913.92', '-5682.99', '-4518.51', '-18820.00', '-18765.55', '-10832.45', '-18620.59', '-5558.92', '-5689.48', '-5940.63', '-5526.73', '-16303.59', '-18747.71', '-12906.89', '-10105.32', '-7661.29', '-8109.43', '-7947.40', '-13740.87']
[NIC] [EEG] [EEG-20ch] Time: 1062209.097 | EEG: ['-4877.38', '-5903.48', '-5672.17', '-4508.16', '-18816.76', '-18762.64', '-10822.44', '-18616.06', '-5548.91', '-5678.99', '-5930.57', '-5516.10', '-16292.67', '-18744.76', '-12897.40', '-10095.07', '-7650.33', '-8098.51', '-7937.86', '-13729.91']
[NIC] [EEG] [EEG-20ch] Time: 1062209.099 | EEG: ['-4877.62', '-5904.72', '-5673.22', '-4509.45', '-18817.28', '-18763.21', '-10822.58', '-18616.06', '-5549.77', '-5678.51', '-5930.81', '-5517.05', '-16293.58', '-18745.23', '-12897.68', '-10096.60', '-7650.90', '-8098.94', '-7938.19', '-13731.05']
[NIC] [Accelerometer] [3ch] Time: 1062209.103 | Marker: ['186.00', '-264.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062209.101 | EEG: ['-4885.29', '-5910.83', '-5679.42', '-4515.74', '-18819.53', '-18764.83', '-10829.83', '-18618.78', '-5557.06', '-5686.00', '-5938.48', '-5524.35', '-16300.73', '-18746.62', '-12905.07', '-10104.13', '-7659.63', '-8107.04', '-7945.11', '-13738.92']
[NIC] [EEG] [EEG-20ch] Time: 1062209.103 | EEG: ['-4860.59', '-5885.89', '-5654.53', '-4490.90', '-18812.13', '-18758.16', '-10804.46', '-18609.19', '-5532.22', '-5660.63', '-5913.78', '-5500.03', '-16274.79', '-18739.51', '-12880.42', '-10078.53', '-7634.26', '-8081.53', '-7919.84', '-13713.17']
[NIC] [EEG] [EEG-20ch] Time: 1062209.105 | EEG: ['-4878.85', '-5903.34', '-5673.03', '-4509.02', '-18816.57', '-18763.12', '-10822.82', '-18614.82', '-5549.29', '-5679.42', '-5931.90', '-5516.67', '-16292.81', '-18745.09', '-12898.07', '-10095.88', '-7651.66', '-8099.75', '-7937.34', '-13731.77']
[NIC] [EEG] [EEG-20ch] Time: 1062209.107 | EEG: ['-4886.67', '-5912.88', '-5681.85', '-4518.03', '-18819.53', '-18765.21', '-10831.07', '-18618.49', '-5557.25', '-5688.48', '-5939.77', '-5525.16', '-16301.59', '-18747.33', '-12906.50', '-10105.32', '-7660.77', '-8108.57', '-7946.06', '-13739.73']
[NIC] [EEG] [EEG-20ch] Time: 1062209.109 | EEG: ['-4921.29', '-5948.45', '-5716.80', '-4552.60', '-18830.25', '-18775.70', '-10865.02', '-18630.70', '-5592.58', '-5723.05', '-5975.39', '-5560.97', '-16337.21', '-18757.01', '-12941.41', '-10140.61', '-7695.20', '-8143.52', '-7981.21', '-13774.49']
[NIC] [EEG] [EEG-20ch] Time: 1062209.111 | EEG: ['-4906.99', '-5934.19', '-5701.49', '-4537.01', '-18825.96', '-18771.51', '-10851.19', '-18626.88', '-5577.28', '-5707.93', '-5960.65', '-5546.04', '-16323.52', '-18752.91', '-12926.87', '-10125.45', '-7679.89', '-8128.31', '-7966.47', '-13759.76']
[NIC] [EEG] [EEG-20ch] Time: 1062209.113 | EEG: ['-4930.07', '-5955.17', '-5723.19', '-4559.18', '-18831.97', '-18777.71', '-10873.94', '-18633.89', '-5599.93', '-5729.87', '-5982.78', '-5568.41', '-16346.79', '-18759.92', '-12949.37', '-10147.62', '-7702.45', '-8151.10', '-7988.64', '-13782.12']
[NIC] [Accelerometer] [3ch] Time: 1062209.113 | Marker: ['147.00', '-225.00', '9326.00']
